"business" "fullname" "sampwsw" "scorewsw" "sampwosw" "scorewosw" "totalsamples" "totalreviewscore" "pvalues" "qvalues" "city" "state" "lat" "long"
"861" "NBvrN_ZDpmBCsPI1qLj1Qw" "Lao Thai" 33 3.15941038838649 23 2.57246718544286 56 2.91834443003464 0.0678586590513671 0.565945318461647 "Scottsdale" "AZ" 33.471801 -111.927464
"862" "NcAI7SE1SNlrOEfFg9Wzuw" "Ghost Lounge" 11 2.36251789582279 20 2.27723197797867 31 2.30749472302013 0.843150497247183 0.863030953467923 "Phoenix" "AZ" 33.4504587 -112.0740771
"863" "NCbHGtOP5yJBJsPPaE3X5g" "India Palace" 40 2.96886341093648 33 2.38210642946374 73 2.70361710424333 0.0421334824244934 0.514232506091106 "Phoenix" "AZ" 33.6397092 -112.1223356
"864" "NCtzWkMbE13r2M2Sg0wH9w" "Soi 4 Bangkok Eatery" 40 3.02256954206956 24 3.36812221567941 64 3.15215179467325 0.207670245516925 0.640019956435963 "Scottsdale" "AZ" 33.5668050728745 -111.92547082901
"865" "NDHhzgMrTzr_38md_R5WKw" "Sweet Tomatoes" 12 2.42875202209632 17 2.61948996168994 29 2.54056391772017 0.586589729107282 0.801406914677188 "Phoenix" "AZ" 33.3194479164846 -111.983342170715
"866" "NDKkce5Au-o_OhIt5f2ZBg" "Zen 32" 66 2.26139662618951 44 2.44644503680049 110 2.3354159904339 0.430747739310427 0.74524217235626 "Phoenix" "AZ" 33.5100455 -112.01408
"867" "nFo_63pTr-4ZhakuaRFOCA" "SOL Mexican Cocina" 68 2.40858098054759 27 2.6527203132891 95 2.47796794880044 0.383992116937399 0.734099593788488 "Scottsdale" "AZ" 33.6255675 -111.9244742
"868" "NFoVdVCLmJ4InK4g6GYgKQ" "Captain Bill's Subs" 12 3.47272930370672 27 2.964441875279 39 3.12083800710292 0.169138660381243 0.627308090052506 "Phoenix" "AZ" 33.5836898 -112.1339118
"869" "nfyqtEoufkhjv97IueK7Ow" "Arriba Mexican Grill" 39 1.50690113078355 16 1.25585951566436 55 1.43387084274887 0.558124062133574 0.794076056640164 "Gilbert" "AZ" 33.298078 -111.7459158
"870" "NH67MdKaFGNcP-dlu56pyw" "Thai Elephant" 67 2.86566432577848 42 2.93176234693955 109 2.89113328806073 0.749827758497132 0.840716671657719 "Phoenix" "AZ" 33.4493145 -112.0740474
"871" "niPFXq4r2mc0zFlOpWV3Eg" "My Big Fat Greek Restaurant" 39 2.64291563313055 17 2.63603181174584 56 2.64082590163876 0.982605318439564 0.87200409452464 "Scottsdale" "AZ" 33.4974247 -111.9262954
"872" "nk6_ipMkmUvUtq6Xvncf0A" "RA Sushi Bar Restaurant" 57 2.28612666538195 44 3.00808061860681 101 2.60064125886605 0.00035217144371318 0.0644729536891096 "Scottsdale" "AZ" 33.6230152 -111.9297079
"873" "nKrK1aK2uWtL57Q3ShH6Hg" "Yume Sushi Grill" 45 3.24141906922543 25 2.7133838995203 70 3.05283508004503 0.0930743330536551 0.565945318461647 "Scottsdale" "AZ" 33.636364 -111.925367
"874" "NKSA0em3dHSGTyo6Eu-Waw" "Indian Maharaja Palace" 21 2.90363597485988 27 1.99061875640715 48 2.39006378948022 0.0124973830813681 0.358756220122306 "Glendale" "AZ" 33.6386895 -112.183988
"875" "nlFlIeziD-4nNUF2B337Yw" "Reathrey Sekong" 82 3.63921642578616 35 3.59938069431168 117 3.62729975397755 0.813762820618927 0.856101468279268 "Phoenix" "AZ" 33.4948057 -112.0535863
"876" "nLLs9fIiWw6WDku3_2NVVA" "China Grill" 16 2.9533756409089 12 3.08422627552793 28 3.00945448431706 0.774343268546016 0.849595402853815 "Peoria" "AZ" 33.610578109922 -112.22043547075
"877" "NLVcGseUhgQdABs1mIYk8g" "Viet Kitchen" 12 2.5524946433399 10 1.54531465251545 22 2.09468555660151 0.0473148900802631 0.515611301546726 "Phoenix" "AZ" 33.4495069 -112.075324
"878" "NlxvN9wUw14qIS6ledk15Q" "Oggi's Pizza & Brewing Company" 21 2.3965079800381 24 2.49268973159455 45 2.44780491420154 0.763855276918226 0.845163791953119 "Glendale" "AZ" 33.666532 -112.201921
"879" "nMHhuYan8e3cONo3PornJA" "Nobuo At Teeter House" 97 3.39949351118958 88 3.74076482631565 185 3.5618279746009 0.0091687632055783 0.309206510265533 "Phoenix" "AZ" 33.4495394 -112.0656645
"880" "nmj5yK9dZ2atlM9RYDCRHw" "Chompie's Deli" 59 2.33300387948414 37 2.66284264258795 96 2.46012923609707 0.17569146549731 0.627308090052506 "Chandler" "AZ" 33.2976955302097 -111.901330947876
"881" "NmYTwkqyaCtEg3wifBkxkw" "Wong's Jr" 17 2.97922368231698 14 2.48846356034081 31 2.75759007884387 0.385284142187218 0.734099593788488 "Peoria" "AZ" 33.5819949 -112.2370076
"882" "NN2qs5B713vM6BDcMyrg4A" "Breakfast Joynt" 113 2.39529273210191 29 2.92131594735833 142 2.50272000845709 0.0336206060128083 0.463280539876499 "Scottsdale" "AZ" 33.620562 -111.8963279
"883" "NNGJQF3WeIHzGzweCpZ-VA" "La Piccola Cucina" 60 2.55313852967787 41 3.12345602276833 101 2.78465355162548 0.0324163053392638 0.46157520818461 "Phoenix" "AZ" 33.472674 -112.064752
"884" "no_FXjscklz1SEzM_XnVgw" "Petite Maison" 156 3.35421220172678 63 3.27867773998574 219 3.33248310999306 0.642601525939874 0.81858774959226 "Scottsdale" "AZ" 33.5010896 -111.9255
"885" "noLH_u4MJzfXYYHqcByjnA" "Dubliner" 20 2.53112433474247 21 2.91004546753514 41 2.72520589056311 0.310744339203195 0.705781660880591 "Phoenix" "AZ" 33.6119413 -111.9987462
"886" "NOq_vpCfCfYdMRPbaUG53w" "Cafe Nordstrom" 19 3.55988002282139 19 3.106800806642 38 3.33334041473169 0.0676971572552876 0.565945318461647 "Scottsdale" "AZ" 33.5021455 -111.9295381
"887" "Nq7eB1wB2EArUICtiNePvQ" "Thirsty Lion Pub & Grill" 70 2.49734728347212 34 2.76295183815374 104 2.58417954173342 0.209236984363789 0.640019956435963 "Tempe" "AZ" 33.4330350801733 -111.905558109283
"888" "NQhPkGeHiljeg7tXPTHJeA" "Sweet Tomatoes" 10 2.70136458991427 19 2.54811699776402 29 2.60096099505721 0.708179272981417 0.833468308196739 "Phoenix" "AZ" 33.5778831 -112.1164816
"889" "nRO4tRwimU12hg7Cnz__iA" "Eden's Grill Inn" 44 3.53290253703898 35 3.78947339601805 79 3.64657317076389 0.176928023292351 0.627308090052506 "Phoenix" "AZ" 33.612935 -111.976905
"890" "ntJAKLAq0cXzzdFgPoo0Iw" "Harvey's Wineburger" 31 2.8849915195861 19 2.51913037504775 50 2.74596428466153 0.364977727912517 0.734099593788488 "Phoenix" "AZ" 33.5078595 -112.0475385
"891" "NtmLlKfCFfM0K5j6WWKxQA" "Heidi's Brooklyn Deli" 12 2.53908763670901 19 2.54437888272693 31 2.54233065846193 0.991560505783735 0.875187795635505 "Peoria" "AZ" 33.610028 -112.2387233
"892" "ntN85eu27C04nwyPa8IHtw" "Matt's Big Breakfast" 559 3.1780623002148 120 3.21712992217888 679 3.18496674003173 0.733199530592667 0.840716671657719 "Phoenix" "AZ" 33.4566960573784 -112.072327136993
"893" "nts2OALwvyvfNh9focRZ3w" "Hillside Spot" 103 2.57265441676041 43 2.4698020020628 146 2.54236226722618 0.635570689361644 0.817709913885755 "Phoenix" "AZ" 33.331655 -111.982113
"894" "Nu0_tUBN6R9Oc-YsLVFNJg" "California Pizza Kitchen" 18 2.58662484570402 13 3.00282033472517 31 2.76115843787418 0.344031882296621 0.730638727654309 "Chandler" "AZ" 33.3056618 -111.8975543
"895" "NuFs1Sh5wUa7ZLISMtCMRA" "Cracker Barrel Restaurant" 18 2.55207955024553 18 2.85158839492848 36 2.70183397258701 0.537197829800894 0.789459132680689 "Goodyear" "AZ" 33.459613 -112.357458
"896" "nUIkqgFimmLsB50WXVwTfg" "Modern Burger" 10 2.98453127943427 21 3.37173282031927 31 3.24682909745314 0.292928890505941 0.69777722000409 "Scottsdale" "AZ" 33.5025088 -111.9290233
"897" "nvaAUTTl7oqiJDhuimNG6A" "T.C. Eggington's" 95 3.10724233045592 33 3.22115526155148 128 3.136610508004 0.565732865807363 0.794076056640164 "Mesa" "AZ" 33.3841971 -111.8593691
"898" "nXKwzVKJCtIGd4HxXgjdnQ" "Saketini Japanese Sushi Bar and Lounge" 52 2.6102464507198 15 2.67395477851233 67 2.62450950918081 0.860635341471837 0.863030953467923 "Mesa" "AZ" 33.394271 -111.875146
"899" "NYBx4sdSVrN-I5Q8RfLMPg" "San Carlos Bay Seafood Restaurant" 13 2.73846879370945 13 3.51166590154682 26 3.12506734762814 0.0949156034417063 0.565945318461647 "Phoenix" "AZ" 33.4655483 -112.0410568
"900" "NYIyTj2AZJpAo7XIM-Z7lw" "Valle Luna Mexican Restaurant" 47 2.78669100521455 34 2.59314943980836 81 2.70545133578479 0.458503049609643 0.763085098349622 "Chandler" "AZ" 33.319395 -111.874965
"901" "Nz_AasmpsQ8MLSqhCTRVoA" "Pink Pepper Thai Cusine" 36 2.469377552049 21 2.38660664436978 57 2.43888300711455 0.827143613062826 0.861005201614652 "Mesa" "AZ" 33.362719 -111.8761389
"902" "o-OV2LkJxpcCHmI_d4TZiQ" "Oregano's Pizza Bistro" 85 3.23025908187925 23 3.51827084073093 108 3.29159491941248 0.0877673797450258 0.565945318461647 "Gilbert" "AZ" 33.3559111 -111.7898601
"903" "O-Xa9GCFWI65YiBD5Jw_hA" "Mastro's City Hall Steakhouse" 193 3.67246524669771 79 3.70037523385502 272 3.68057145620296 0.806147320366469 0.855653469780542 "Scottsdale" "AZ" 33.501869 -111.931921
"904" "O-ylVyHn6e6kaoJO-jHj-w" "Hole-in-the-Wall" 17 2.53147508893018 10 2.61651121246328 27 2.56296994949799 0.868891700856869 0.863030953467923 "Phoenix" "AZ" 33.5478355 -112.0474569
"905" "o_w69y1M6pkKetd1w43i_w" "Brio Tuscan Grille" 80 3.21569304512017 41 2.71305414261756 121 3.0453773839416 0.0196886070652989 0.379016244951642 "Gilbert" "AZ" 33.308416492549 -111.74323310078
"906" "o15PeOAUzpcCl8ngk0lMHw" "Thai House Restaurant" 20 2.93196767870797 12 3.0968764350103 32 2.99380846232134 0.625538202635625 0.815601258171936 "Mesa" "AZ" 33.3950097 -111.6846403
"907" "o1GIYYZJjM6nM03fQs_uEQ" "Salt Cellar" 96 2.87502636481087 50 2.90528198970439 146 2.88538788018536 0.890343411379021 0.864543834214415 "Scottsdale" "AZ" 33.454286 -111.909405
"908" "o4DsvwwD2kIbF-EM4r9G8A" "Drift Lounge" 29 2.65699829158682 30 2.73795123346276 59 2.6981608044051 0.763958769929578 0.845163791953119 "Scottsdale" "AZ" 33.4999005 -111.9199715
"909" "O7fXh4ODsi--5LmJKTHn2g" "Cartel Coffee Lab" 37 3.60479225728833 45 3.46462804175912 82 3.52787287071742 0.491556070235683 0.771643518666537 "Phoenix" "AZ" 33.4483797147347 -112.072440092219
"910" "o9nCXNC14VScabiy2bftgw" "Tilted Kilt Pub & Eatery" 49 2.05029752059235 13 1.82891357294247 62 2.00387830576254 0.651286762320129 0.82128973354243 "Scottsdale" "AZ" 33.638183 -111.92861
"911" "oaakO-X7uOXNxqsxjDSKfg" "Half Moon Sports Grill" 45 2.10794157453047 28 2.38062563949013 73 2.21253272273418 0.304351568031206 0.705542871160347 "Phoenix" "AZ" 33.5054706 -112.0370088
"912" "oB3LAXzg-GgnPbBRUsvxxw" "Kiss the Cook Restaurant" 37 2.64455741557804 12 3.43658890859543 49 2.83852431182719 0.00294055928270881 0.202611112671919 "Glendale" "AZ" 33.538071 -112.165622
"913" "ObnZiF99lqggVasgyGBtVA" "Stax Burger Bistro" 116 2.80798464648752 72 2.8905212872415 188 2.83959442379755 0.610189336273531 0.812678644450141 "Scottsdale" "AZ" 33.5005446 -111.9264346
"914" "ObYf1kZVWfL8NocxUwGJKg" "Juan Jaime's" 40 2.59806334634902 29 2.85191460824635 69 2.70475445642181 0.442374991295656 0.755180046693945 "Chandler" "AZ" 33.306116 -111.885034
"915" "oc0Wl6ktfMLb5VZ2Uz6M2A" "Vincent Market Bistro" 41 3.57157076631392 20 3.45918060722478 61 3.53472153382568 0.628623154913975 0.815601258171936 "Phoenix" "AZ" 33.5099494 -111.9967929
"916" "oc9IJ7lhXKuXVK9JJBnohA" "The Greeks Grill" 17 3.490700077621 19 3.14802846314102 36 3.30984561442323 0.287330369071371 0.69777722000409 "Chandler" "AZ" 33.3149467 -111.8596552
"917" "oCA2OZcd_Jo_ggVmUx3WVw" "Alice Cooper'stown" 127 2.59946974202 79 2.55847837845062 206 2.58374975307835 0.782365669766516 0.850830589115603 "Phoenix" "AZ" 33.444801984944 -112.07211772211
"918" "od49_DFUJY9louGx80My-A" "Pancho's Mexican Buffet" 11 1.70919994706239 19 1.23972018364799 30 1.4118627635666 0.359088855520897 0.73393205327984 "Phoenix" "AZ" 33.4947362 -112.0605131
"919" "odhXwWaYZvD_icIN6f_DbA" "Athenian Express" 20 3.06226318885293 41 2.68553921371739 61 2.80905527113887 0.133999515535475 0.595327404432644 "Phoenix" "AZ" 33.4574932 -112.0740241
"920" "OE5nAmaSVaopeRS1Cs9Kuw" "Fogo de Chao Scottsdale" 151 3.43366294866291 67 3.5348410806207 218 3.46475898004443 0.412497676089938 0.739327624461814 "Scottsdale" "AZ" 33.5299053 -111.926437
"921" "OFBJtqWGSx6n6CchtVmoRw" "Delux" 240 3.09884015282277 261 3.01160740395697 501 3.05339554712621 0.326967418789394 0.718716132552355 "Phoenix" "AZ" 33.5100544 -112.0146409
"922" "ogMsiOU3QA2671pFUvexUA" "Celsius Sushi Bar" 13 3.00566649162713 12 3.02922064975341 25 3.01697248752775 0.95333016176712 0.868034917757741 "Phoenix" "AZ" 33.677854 -111.978579
"923" "OIBrslaVxFxaaGUsYFUujg" "Olive Garden Italian Restaurant" 27 2.49951576239677 10 2.58589133925467 37 2.52286051289891 0.857931466294892 0.863030953467923 "Phoenix" "AZ" 33.5804279 -112.1204917
"924" "oIkwj10HmUiognO68j7jOg" "Kona Grill" 40 2.36749269386169 27 2.29425484924625 67 2.33797893558383 0.832552058845206 0.862508073011982 "Phoenix" "AZ" 33.67681 -111.966607
"925" "oiLe3lqMFaZtsSpRuIUChw" "Las Glorias Grill" 30 3.26902596997613 12 3.44750913173833 42 3.32002115905105 0.491077177113337 0.771643518666537 "Phoenix" "AZ" 33.5521877 -112.0991214
"926" "Oj79-vTnjQk_jLr6oNbT0Q" "Chloe's Corner" 35 3.27180600908867 49 3.26301710880378 84 3.26667915058915 0.969590271097165 0.870124727792853 "Scottsdale" "AZ" 33.6244671692423 -111.927910236417
"927" "OJG6XEdu2EB60r6OxLFsCg" "Wholly Grill" 19 3.34322554836792 17 2.87544724831929 36 3.12233024001162 0.285002535185767 0.69777722000409 "Mesa" "AZ" 33.413158 -111.875779
"928" "ojjtPlnSmCX1zCzWL7JoNQ" "The Wildflower Bread Company" 35 3.45329015906854 46 3.20517300189862 81 3.31238411919426 0.219099281209241 0.649948095043243 "Phoenix" "AZ" 33.4949763 -111.9897417
"929" "OjNTZTZ6HYQghJN-3jmwnA" "Black Angus Steakhouse" 13 2.31984606059245 11 2.16819699227844 24 2.2503402376152 0.801166771468231 0.854161377533215 "Chandler" "AZ" 33.306491 -111.890258
"930" "oJpmYvLibGrYPDvcaUeMOw" "Thai Hut" 75 2.88982845445825 51 2.68770752189085 126 2.80801760080002 0.307892830229641 0.705781660880591 "Phoenix" "AZ" 33.4657394 -112.0724302
"931" "OllL0G9Kh_k1lx-2vrFDXQ" "America's Taco Shop" 36 3.19612220781242 91 2.95471210402793 127 3.02314331454952 0.202125516732892 0.638302288116914 "Phoenix" "AZ" 33.5019614 -112.082315
"932" "oMycF1cQgR1UVkafXfof7A" "Tortas El Guero" 17 3.46908423200853 21 2.99150585549817 38 3.20515933972649 0.148114340473761 0.61369962274522 "Phoenix" "AZ" 33.475371 -112.048271
"933" "On_3zLdujQdvDbBYUirNWw" "Taggia" 44 3.15966849025708 10 2.77317630715957 54 3.08809586375754 0.226749802541865 0.656962225447648 "Scottsdale" "AZ" 33.5088652465793 -111.925004124641
"934" "onwUqByAIhtkyJsEITV5lQ" "Vine Tavern & Eatery" 15 1.96687473916174 29 2.74127481084315 44 2.47727478640631 0.025915798921437 0.425786088818319 "Tempe" "AZ" 33.4145027 -111.9268353
"935" "OOCLVeqqMFfSnKa7liv0Kw" "Tempe Marketplace" 20 2.51727516444806 97 2.47925105025658 117 2.48575089883632 0.868741595224938 0.863030953467923 "Tempe" "AZ" 33.4329724 -111.9043028
"936" "oOehX_l0odQc-tu81VUkIg" "Qwik Chinese" 14 3.71210946589187 20 2.47909649933292 34 2.9868077208572 0.00103338839087479 0.119244727935093 "Scottsdale" "AZ" 33.5435661 -111.9043523
"937" "OoHWabV-ym7_HWlHeXTsVA" "Best of Philly" 10 2.94310898368263 30 2.88188042687535 40 2.89718756607717 0.866895957200509 0.863030953467923 "Phoenix" "AZ" 33.479508 -112.074206
"938" "oPH_GZyKw_QzPAV-TG0x1A" "Lucky's Pizza" 10 3.31093216776849 21 3.02845235303399 31 3.11957487391608 0.496239454473343 0.773643609347362 "Surprise" "AZ" 33.6401811 -112.3956888
"939" "OPKUjv6D5G46Lh2BHP20fA" "The Old Pueblo Cafe" 23 2.76653353949466 24 2.89794963052283 47 2.83363962853032 0.684203165095223 0.823297772388417 "Litchfield Park" "AZ" 33.4946576 -112.358184
"940" "oqQvCiG9FDbIdr6M4yen5A" "NYPD Pizza" 23 2.50184262362446 16 2.45211731838292 39 2.48144249839716 0.880168857003537 0.86366295162499 "Scottsdale" "AZ" 33.620194 -111.893692
"941" "OqRD-pLL7JNyYvmbcNmaDQ" "Ah-So Sushi & Steak" 28 2.40627429925412 13 1.30342655702696 41 2.05659086879185 0.00955049486556114 0.313821531600403 "Peoria" "AZ" 33.634647 -112.220679
"942" "oqZPXoenkQvAKQJ2pDCo0A" "Julio G's Tatum" 19 2.10681847444717 13 2.44839015313006 32 2.2455819689121 0.429137167310117 0.74518008109694 "Phoenix" "AZ" 33.600769 -111.978772
"943" "oSKT5oZX1NWYaHwOWL5lag" "Ichi Ban Japanese Restaurant & Sushi" 18 2.7598322049746 12 1.83963232658877 30 2.39175225362027 0.0199406261057149 0.379016244951642 "Phoenix" "AZ" 33.4793963 -112.0736133
"944" "OSL98Keoc2FSNx4a3ge5Uw" "U.S. Egg" 68 2.90411061559445 20 2.94192449223857 88 2.91270467846811 0.886321733285883 0.864543834214415 "Tempe" "AZ" 33.377888170908 -111.93761530017
"945" "Ou21lwEBBlUNG3JRAFWFAA" "Takamatsu" 44 2.46775030735548 23 2.52447604716598 67 2.48722332251431 0.847524925059562 0.863030953467923 "Phoenix" "AZ" 33.5675268 -112.1496637
"946" "ou5yH_kNEiN8J_GTSGYSvg" "98 South" 11 2.61451644959445 12 2.68626454553178 23 2.65195023877914 0.876899670951652 0.863030953467923 "Chandler" "AZ" 33.3024823 -111.8422821
"947" "OuGcrCgeTBrJnEGvLZ3JvQ" "Silver Mine Subs" 11 2.20909519628286 29 2.92449246839546 40 2.7277582185645 0.185273458230185 0.627308090052506 "Tempe" "AZ" 33.4263817 -111.9401864
"948" "Our6bzte5W1wlIeOu9luug" "My Wine Cellar" 26 3.1069288382405 27 3.37493715796763 53 3.24346137847885 0.397785638884328 0.734532639350661 "Ahwatukee" "AZ" 33.3339212 -111.9778633
"949" "OVFcGSh4Wu-ss8Iq_fIC-Q" "Rosa's Mexican Grill" 24 3.02131571573126 24 3.05056056443131 48 3.03593814008129 0.924266257762536 0.864543834214415 "Mesa" "AZ" 33.4223672 -111.8234462
"950" "oWb5JjxoPaFSmpGwJ3-Ntg" "Blue Burrito Grille" 13 1.99566026749186 26 2.04407638573508 39 2.02793767965401 0.913666488455254 0.864543834214415 "Phoenix" "AZ" 33.45 -112.07
"951" "Oxgiv8PVn4RXth_bHSbB7A" "Alberto Italian Restaurant" 12 3.31133259305482 18 3.36097753278385 30 3.34111955689224 0.897323315676418 0.864543834214415 "Cave Creek" "AZ" 33.8273269 -111.924099
"952" "oXKPSI-RUqOvmuSCh_DEQQ" "Mastro's Ocean Club" 124 3.26179977317069 57 3.37318506158682 181 3.29687690819677 0.506459557774006 0.776767571794443 "Scottsdale" "AZ" 33.6220059 -111.9308935
"953" "oxsCvEkQNNIbOPDt_QK_0A" "Jewel of the Crown" 35 2.87839488946069 21 3.10534076638556 56 2.96349959330752 0.404602878117678 0.735799813523382 "Scottsdale" "AZ" 33.4941704 -111.9260519
"954" "oXUceqbZEAKclrIXE-erYw" "Park Central Deli" 13 1.94937702458131 14 2.27779217733578 27 2.11966636304659 0.483389618734238 0.771643518666537 "Phoenix" "AZ" 33.4834856536553 -112.0755455728
"955" "OXwKBaV74IM_VduC5OWV1g" "Little Sicily" 14 3.42861938404262 16 3.04818889547075 30 3.22572312347096 0.400706757409984 0.735799813523382 "Sun City" "AZ" 33.654849 -112.373782
"956" "oyzxIqrtzu-8sWlPhJVsLw" "Carolina's" 32 3.03199172280687 115 3.24609399250074 147 3.19948669569664 0.380005490638951 0.734099593788488 "Phoenix" "AZ" 33.597213 -112.03605
"957" "P1R-DyUyBeWCvPKrRkglsQ" "Palatte" 48 3.07406573084222 21 3.2517355505194 69 3.12813915422223 0.546029361782988 0.793357407141031 "Phoenix" "AZ" 33.4549678 -112.0791022
"958" "P4ORLZJfbN9yExjg13gVMw" "La Famiglia" 10 2.59614121206603 32 2.95301980706728 42 2.86804871301936 0.507155200430182 0.776767571794443 "Chandler" "AZ" 33.336677 -111.856635
"959" "P5a2hK5G64J7DcNwLAPhuA" "Firebirds Wood Fired Grill" 71 3.11104749668728 27 3.11850063925367 98 3.1131009135168 0.973643085895306 0.870713068833989 "Chandler" "AZ" 33.3045866 -111.9006511
"960" "P5uC-zfGG6yqoQDUyqyAvg" "Kazimierz World Wine Bar" 124 3.08654669186135 118 3.3643643338537 242 3.22201149250225 0.0359035261948443 0.477368446696984 "Scottsdale" "AZ" 33.4995106 -111.9272212
"961" "p7m9uYWxKSFCF-qC7hPxPQ" "J.K. Sushi" 19 3.02892072001544 10 2.52896675410746 29 2.85652280073683 0.309223484806568 0.705781660880591 "Phoenix" "AZ" 33.6402004 -112.0645843
"962" "p8yg26BbovkfL2iw7Pcg0Q" "Sheraton Wild Horse Pass Resort & Spa" 37 2.90593899676527 26 3.1987966959245 63 3.02680090435479 0.389785884105058 0.734099593788488 "Chandler" "AZ" 33.266696887038 -111.99153418078
"963" "P8YUA2bXP-wD3VOzWqKVyw" "Sacred Hogan Navajo Frybread" 19 2.40972176461124 23 2.73466134280551 42 2.58766486695572 0.44662774393093 0.755180046693945 "Phoenix" "AZ" 33.4951559 -112.0629953
"964" "pa6K7DGByxBXxcVJ59nWMw" "Mike and Ronda's The Place" 88 3.03295388286196 37 2.86006200924482 125 2.98177788827128 0.43148706453108 0.74524217235626 "Glendale" "AZ" 33.6387746 -112.1709674
"965" "pAHUC05ceak48e745i6G4g" "Paradise Valley Burger Company" 28 3.8060581014539 40 3.50408810712547 68 3.62842869302541 0.110750981146335 0.572291599061811 "Phoenix" "AZ" 33.640408 -111.995167
"966" "PdRzCJWP7nPdYoHPdd5SOQ" "Portland's Restaurant & Wine Bar" 43 2.43874016148827 37 2.45112398250383 80 2.44446767870797 0.958829937522881 0.868034917757741 "Phoenix" "AZ" 33.459701 -112.0742455
"967" "PdWe3jF9YEu5fWBiQXZIgg" "Dave & Buster's" 17 2.06121188288998 21 2.35999396658715 38 2.22632829756474 0.410576271974581 0.736914504073619 "Phoenix" "AZ" 33.6914 -111.9975
"968" "PEHJjxdw11TGFma9Zhz3ng" "Red Devil" 32 2.84620511915036 21 2.8219742514177 53 2.83660420929402 0.939723434359959 0.866376624511432 "Phoenix" "AZ" 33.466124 -112.015464
"969" "pF7uRzygyZsltbmVpjIyvw" "Spinato's Pizza" 52 3.51827791784431 50 3.56184328822031 102 3.53963349155804 0.780874134435438 0.850830589115603 "Phoenix" "AZ" 33.6405889 -112.0474847
"970" "Pfb6VOIiroqDWOebfgWGPQ" "Phoenix City Grille" 88 3.34481495072574 41 3.33743031192552 129 3.34246789498303 0.964582744859668 0.868034917757741 "Phoenix" "AZ" 33.5229858 -112.0476585
"971" "pfTwzep_4hRTX_jXoi38cw" "Two Hippies Magic Mushroom Burgers" 55 3.00939130727542 67 2.86725658655814 122 2.93133371475035 0.521822275918144 0.779471445814156 "Phoenix" "AZ" 33.495024 -112.063756
"972" "Pg8OPh1D2ws0xO-I-8ppoA" "Upper Crust Pizza" 76 3.20039250332657 42 3.29010198859743 118 3.232322998084 0.615107868123215 0.812822154048841 "Phoenix" "AZ" 33.67106847428 -112.030189633369
"973" "PgcuQvFl76bx42xIFyhzVg" "Harvest Restaurant" 19 3.01712474360766 12 2.67545244341009 31 2.88486449836989 0.525942141925218 0.780995702673253 "Scottsdale" "AZ" 33.697603 -111.915851
"974" "PjBeWzCOCveiPuF-xqUaoQ" "Grimaldi's Pizzeria " 21 2.80038201748846 15 2.75013609504608 36 2.7794462164708 0.902557996721362 0.864543834214415 "Chandler" "AZ" 33.308771 -111.921403
